model,dataset,max_tokens,file_type,source_file,missing_text_rows,n_rows,tokens_sum,tokens_mean,tokens_median,tokens_p95,tokens_min,tokens_max
DeepSeek-R1-0528-Qwen3-8B,sports,1024,hints,results/all_results/DeepSeek-R1-0528-Qwen3-8B/sports/max1024/hints.jsonl,0,135,7164.0,53.06666666666667,35.0,95.0,1.0,1028.0
DeepSeek-R1-0528-Qwen3-8B,sports,1024,initial,results/all_results/DeepSeek-R1-0528-Qwen3-8B/sports/max1024/initial_inference.jsonl,0,978,784145.0,801.7842535787321,694.0,1576.0,83.0,3074.0
DeepSeek-R1-0528-Qwen3-8B,sports,1024,post_hint,results/all_results/DeepSeek-R1-0528-Qwen3-8B/sports/max1024/post_hint_inference.jsonl,0,135,116085.0,859.8888888888889,760.0,1869.8999999999996,70.0,2582.0
DeepSeek-R1-0528-Qwen3-8B,sports,1536,hints,results/all_results/DeepSeek-R1-0528-Qwen3-8B/sports/max1536/hints.jsonl,0,124,7185.0,57.943548387096776,36.0,81.54999999999998,1.0,1547.0
DeepSeek-R1-0528-Qwen3-8B,sports,1536,initial,results/all_results/DeepSeek-R1-0528-Qwen3-8B/sports/max1536/initial_inference.jsonl,0,978,808965.0,827.1625766871166,684.5,1909.75,78.0,4070.0
DeepSeek-R1-0528-Qwen3-8B,sports,1536,post_hint,results/all_results/DeepSeek-R1-0528-Qwen3-8B/sports/max1536/post_hint_inference.jsonl,0,124,111790.0,901.5322580645161,748.5,1949.4,68.0,3606.0
DeepSeek-R1-0528-Qwen3-8B,sports,2048,hints,results/all_results/DeepSeek-R1-0528-Qwen3-8B/sports/max2048/hints.jsonl,0,120,4867.0,40.55833333333333,36.0,71.19999999999999,21.0,167.0
DeepSeek-R1-0528-Qwen3-8B,sports,2048,initial,results/all_results/DeepSeek-R1-0528-Qwen3-8B/sports/max2048/initial_inference.jsonl,0,978,835320.0,854.1104294478528,681.5,2048.0,74.0,4011.0
DeepSeek-R1-0528-Qwen3-8B,sports,2048,post_hint,results/all_results/DeepSeek-R1-0528-Qwen3-8B/sports/max2048/post_hint_inference.jsonl,0,120,111617.0,930.1416666666667,647.5,2563.499999999999,91.0,3661.0
DeepSeek-R1-Distill-Llama-8B,sports,256,hints,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max256/hints.jsonl,0,133,12927.0,97.19548872180451,43.0,256.0,23.0,261.0
DeepSeek-R1-Distill-Llama-8B,sports,256,initial,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max256/initial_inference.jsonl,0,978,344298.0,352.04294478527606,256.0,738.0,70.0,770.0
DeepSeek-R1-Distill-Llama-8B,sports,256,post_hint,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max256/post_hint_inference.jsonl,0,133,33217.0,249.75187969924812,202.0,708.5999999999999,27.0,762.0
DeepSeek-R1-Distill-Llama-8B,sports,512,hints,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max512/hints.jsonl,0,174,7601.0,43.68390804597701,39.5,75.0,24.0,139.0
DeepSeek-R1-Distill-Llama-8B,sports,512,initial,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max512/initial_inference.jsonl,0,978,296992.0,303.67280163599185,282.0,460.0,70.0,1473.0
DeepSeek-R1-Distill-Llama-8B,sports,512,post_hint,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max512/post_hint_inference.jsonl,0,174,43253.0,248.58045977011494,243.5,478.54999999999995,32.0,864.0
DeepSeek-R1-Distill-Llama-8B,sports,1024,hints,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max1024/hints.jsonl,0,169,7369.0,43.603550295857985,41.0,68.6,24.0,105.0
DeepSeek-R1-Distill-Llama-8B,sports,1024,initial,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max1024/initial_inference.jsonl,0,978,291066.0,297.6134969325153,279.0,491.0,66.0,718.0
DeepSeek-R1-Distill-Llama-8B,sports,1024,post_hint,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max1024/post_hint_inference.jsonl,0,169,41999.0,248.5147928994083,253.0,442.99999999999983,36.0,742.0
DeepSeek-R1-Distill-Llama-8B,sports,1536,hints,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max1536/hints.jsonl,0,186,7894.0,42.44086021505376,39.5,62.75,19.0,98.0
DeepSeek-R1-Distill-Llama-8B,sports,1536,initial,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max1536/initial_inference.jsonl,0,978,291163.0,297.7126789366053,285.5,464.29999999999995,63.0,864.0
DeepSeek-R1-Distill-Llama-8B,sports,1536,post_hint,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max1536/post_hint_inference.jsonl,0,186,46454.0,249.752688172043,248.5,470.0,31.0,754.0
DeepSeek-R1-Distill-Llama-8B,sports,2048,hints,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max2048/hints.jsonl,0,196,8261.0,42.14795918367347,40.0,62.75,24.0,94.0
DeepSeek-R1-Distill-Llama-8B,sports,2048,initial,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max2048/initial_inference.jsonl,0,978,297236.0,303.92229038854805,285.0,489.29999999999995,66.0,868.0
DeepSeek-R1-Distill-Llama-8B,sports,2048,post_hint,results/all_results/DeepSeek-R1-Distill-Llama-8B/sports/max2048/post_hint_inference.jsonl,0,196,45632.0,232.81632653061226,235.5,426.75,26.0,735.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,256,hints,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max256/hints.jsonl,0,381,79566.0,208.83464566929135,257.0,258.0,15.0,261.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,256,initial,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max256/initial_inference.jsonl,0,978,245452.0,250.97341513292434,217.0,531.4499999999972,64.0,770.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,256,post_hint,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max256/post_hint_inference.jsonl,0,381,100938.0,264.92913385826773,229.0,513.0,93.0,767.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,512,hints,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max512/hints.jsonl,0,461,23247.0,50.42733188720174,43.0,78.0,17.0,528.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,512,initial,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max512/initial_inference.jsonl,0,978,232166.0,237.38854805725973,225.0,404.44999999999993,66.0,969.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,512,post_hint,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max512/post_hint_inference.jsonl,0,461,102375.0,222.07158351409979,213.0,364.0,85.0,512.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,1024,hints,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max1024/hints.jsonl,0,477,22260.0,46.666666666666664,44.0,72.19999999999999,1.0,254.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,1024,initial,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max1024/initial_inference.jsonl,0,978,223915.0,228.95194274028628,220.0,381.15,72.0,1024.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,1024,post_hint,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max1024/post_hint_inference.jsonl,0,477,108758.0,228.00419287211741,220.0,357.4,69.0,1024.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,1536,hints,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max1536/hints.jsonl,0,461,22172.0,48.095444685466376,45.0,74.0,18.0,428.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,1536,initial,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max1536/initial_inference.jsonl,0,978,235730.0,241.03271983640082,224.0,394.15,73.0,1536.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,1536,post_hint,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max1536/post_hint_inference.jsonl,0,461,107414.0,233.00216919739697,222.0,346.0,76.0,1536.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,2048,hints,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max2048/hints.jsonl,0,490,25080.0,51.183673469387756,45.0,71.0,19.0,2062.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,2048,initial,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max2048/initial_inference.jsonl,0,978,232836.0,238.07361963190183,218.5,366.0,74.0,2048.0
DeepSeek-R1-Distill-Qwen-1.5B,sports,2048,post_hint,results/all_results/DeepSeek-R1-Distill-Qwen-1.5B/sports/max2048/post_hint_inference.jsonl,0,490,122066.0,249.11428571428573,216.5,376.54999999999995,82.0,2269.0
Meta-Llama-3.1-8B-Instruct,sports,256,hints,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max256/hints.jsonl,0,67,2915.0,43.507462686567166,41.0,61.0,29.0,65.0
Meta-Llama-3.1-8B-Instruct,sports,256,initial,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max256/initial_inference.jsonl,0,978,73157.0,74.80265848670757,71.0,101.14999999999998,48.0,284.0
Meta-Llama-3.1-8B-Instruct,sports,256,post_hint,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max256/post_hint_inference.jsonl,0,67,5800.0,86.56716417910448,80.0,125.69999999999999,57.0,163.0
Meta-Llama-3.1-8B-Instruct,sports,512,hints,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max512/hints.jsonl,0,77,3407.0,44.246753246753244,42.0,58.400000000000006,25.0,73.0
Meta-Llama-3.1-8B-Instruct,sports,512,initial,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max512/initial_inference.jsonl,0,978,73531.0,75.18507157464212,71.0,105.0,46.0,249.0
Meta-Llama-3.1-8B-Instruct,sports,512,post_hint,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max512/post_hint_inference.jsonl,0,77,6915.0,89.8051948051948,85.0,138.60000000000002,57.0,185.0
Meta-Llama-3.1-8B-Instruct,sports,1024,hints,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max1024/hints.jsonl,0,67,3075.0,45.8955223880597,45.0,62.699999999999996,25.0,74.0
Meta-Llama-3.1-8B-Instruct,sports,1024,initial,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max1024/initial_inference.jsonl,0,978,72967.0,74.60838445807771,72.0,99.14999999999998,51.0,184.0
Meta-Llama-3.1-8B-Instruct,sports,1024,post_hint,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max1024/post_hint_inference.jsonl,0,67,5776.0,86.2089552238806,81.0,124.99999999999996,58.0,173.0
Meta-Llama-3.1-8B-Instruct,sports,1536,hints,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max1536/hints.jsonl,0,70,3252.0,46.457142857142856,45.0,62.55,28.0,81.0
Meta-Llama-3.1-8B-Instruct,sports,1536,initial,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max1536/initial_inference.jsonl,0,978,75327.0,77.02147239263803,72.0,108.0,47.0,1637.0
Meta-Llama-3.1-8B-Instruct,sports,1536,post_hint,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max1536/post_hint_inference.jsonl,0,70,6151.0,87.87142857142857,84.0,126.64999999999999,60.0,161.0
Meta-Llama-3.1-8B-Instruct,sports,2048,hints,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max2048/hints.jsonl,0,76,3402.0,44.76315789473684,44.0,63.25,25.0,85.0
Meta-Llama-3.1-8B-Instruct,sports,2048,initial,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max2048/initial_inference.jsonl,0,978,72976.0,74.61758691206543,71.0,104.14999999999998,50.0,242.0
Meta-Llama-3.1-8B-Instruct,sports,2048,post_hint,results/all_results/Meta-Llama-3.1-8B-Instruct/sports/max2048/post_hint_inference.jsonl,0,76,6909.0,90.90789473684211,86.0,130.75,54.0,217.0
Phi-4-mini-instruct,sports,256,hints,results/all_results/Phi-4-mini-instruct/sports/max256/hints.jsonl,0,246,6625.0,26.93089430894309,26.5,44.0,1.0,66.0
Phi-4-mini-instruct,sports,256,initial,results/all_results/Phi-4-mini-instruct/sports/max256/initial_inference.jsonl,0,978,71676.0,73.28834355828221,71.0,96.29999999999995,40.0,252.0
Phi-4-mini-instruct,sports,256,post_hint,results/all_results/Phi-4-mini-instruct/sports/max256/post_hint_inference.jsonl,0,246,18512.0,75.2520325203252,75.0,98.0,47.0,132.0
Phi-4-mini-instruct,sports,512,hints,results/all_results/Phi-4-mini-instruct/sports/max512/hints.jsonl,0,261,7451.0,28.547892720306514,27.0,47.0,1.0,119.0
Phi-4-mini-instruct,sports,512,initial,results/all_results/Phi-4-mini-instruct/sports/max512/initial_inference.jsonl,0,978,70818.0,72.41104294478528,70.0,98.0,40.0,139.0
Phi-4-mini-instruct,sports,512,post_hint,results/all_results/Phi-4-mini-instruct/sports/max512/post_hint_inference.jsonl,0,261,19685.0,75.42145593869732,74.0,101.0,47.0,136.0
Phi-4-mini-instruct,sports,1024,hints,results/all_results/Phi-4-mini-instruct/sports/max1024/hints.jsonl,0,270,7956.0,29.466666666666665,27.0,53.0,1.0,125.0
Phi-4-mini-instruct,sports,1024,initial,results/all_results/Phi-4-mini-instruct/sports/max1024/initial_inference.jsonl,0,978,71415.0,73.02147239263803,70.0,97.0,39.0,991.0
Phi-4-mini-instruct,sports,1024,post_hint,results/all_results/Phi-4-mini-instruct/sports/max1024/post_hint_inference.jsonl,0,270,21740.0,80.51851851851852,76.0,102.0,46.0,1016.0
Phi-4-mini-instruct,sports,1536,hints,results/all_results/Phi-4-mini-instruct/sports/max1536/hints.jsonl,0,243,6986.0,28.74897119341564,29.0,47.0,1.0,106.0
Phi-4-mini-instruct,sports,1536,initial,results/all_results/Phi-4-mini-instruct/sports/max1536/initial_inference.jsonl,0,978,71221.0,72.82310838445808,71.0,97.0,39.0,135.0
Phi-4-mini-instruct,sports,1536,post_hint,results/all_results/Phi-4-mini-instruct/sports/max1536/post_hint_inference.jsonl,0,243,20468.0,84.23045267489712,75.0,108.59999999999991,47.0,1514.0
Phi-4-mini-instruct,sports,2048,hints,results/all_results/Phi-4-mini-instruct/sports/max2048/hints.jsonl,0,257,7664.0,29.82101167315175,28.0,55.0,1.0,119.0
Phi-4-mini-instruct,sports,2048,initial,results/all_results/Phi-4-mini-instruct/sports/max2048/initial_inference.jsonl,0,978,70920.0,72.51533742331289,71.0,96.0,40.0,140.0
Phi-4-mini-instruct,sports,2048,post_hint,results/all_results/Phi-4-mini-instruct/sports/max2048/post_hint_inference.jsonl,0,257,21491.0,83.62256809338521,74.0,105.0,43.0,1986.0
Phi-4-mini-reasoning,sports,256,hints,results/all_results/Phi-4-mini-reasoning/sports/max256/hints.jsonl,0,48,4543.0,94.64583333333333,38.5,258.0,1.0,260.0
Phi-4-mini-reasoning,sports,256,initial,results/all_results/Phi-4-mini-reasoning/sports/max256/initial_inference.jsonl,0,978,260202.0,266.0552147239264,256.0,256.0,244.0,770.0
Phi-4-mini-reasoning,sports,256,post_hint,results/all_results/Phi-4-mini-reasoning/sports/max256/post_hint_inference.jsonl,0,48,12764.0,265.9166666666667,256.0,256.0,253.0,770.0
Phi-4-mini-reasoning,sports,512,hints,results/all_results/Phi-4-mini-reasoning/sports/max512/hints.jsonl,2,204,11570.0,56.71568627450981,45.0,84.85,1.0,514.0
Phi-4-mini-reasoning,sports,512,initial,results/all_results/Phi-4-mini-reasoning/sports/max512/initial_inference.jsonl,0,978,509602.0,521.0654396728016,509.0,512.0,440.0,1537.0
Phi-4-mini-reasoning,sports,512,post_hint,results/all_results/Phi-4-mini-reasoning/sports/max512/post_hint_inference.jsonl,0,206,106237.0,515.7135922330098,509.0,512.0,440.0,1025.0
Phi-4-mini-reasoning,sports,1024,hints,results/all_results/Phi-4-mini-reasoning/sports/max1024/hints.jsonl,1,267,25709.0,96.28838951310861,54.0,243.29999999999762,1.0,1029.0
Phi-4-mini-reasoning,sports,1024,initial,results/all_results/Phi-4-mini-reasoning/sports/max1024/initial_inference.jsonl,0,978,1001920.0,1024.4580777096114,1018.0,1021.0,868.0,3073.0
Phi-4-mini-reasoning,sports,1024,post_hint,results/all_results/Phi-4-mini-reasoning/sports/max1024/post_hint_inference.jsonl,0,268,275732.0,1028.8507462686566,1018.0,1021.0,853.0,3072.0
Phi-4-mini-reasoning,sports,1536,hints,results/all_results/Phi-4-mini-reasoning/sports/max1536/hints.jsonl,0,313,43742.0,139.75079872204472,54.0,1528.1999999999998,1.0,1561.0
Phi-4-mini-reasoning,sports,1536,initial,results/all_results/Phi-4-mini-reasoning/sports/max1536/initial_inference.jsonl,0,978,1504131.0,1537.9662576687117,1527.0,1533.0,1304.0,4608.0
Phi-4-mini-reasoning,sports,1536,post_hint,results/all_results/Phi-4-mini-reasoning/sports/max1536/post_hint_inference.jsonl,0,313,475885.0,1520.3993610223642,1524.0,1531.4,1280.0,1541.0
Phi-4-mini-reasoning,sports,2048,hints,results/all_results/Phi-4-mini-reasoning/sports/max2048/hints.jsonl,0,264,40753.0,154.36742424242425,56.0,569.199999999998,1.0,2082.0
Phi-4-mini-reasoning,sports,2048,initial,results/all_results/Phi-4-mini-reasoning/sports/max2048/initial_inference.jsonl,0,978,1992835.0,2037.6635991820042,2033.0,2042.0,1507.0,6136.0
Qwen2.5-Math-1.5B-instruct,sports,256,hints,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max256/hints.jsonl,0,468,88692.0,189.51282051282053,255.0,259.0,24.0,276.0
Qwen2.5-Math-1.5B-instruct,sports,256,initial,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max256/initial_inference.jsonl,0,978,240302.0,245.70756646216768,239.0,473.5999999999999,24.0,770.0
Qwen2.5-Math-1.5B-instruct,sports,256,post_hint,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max256/post_hint_inference.jsonl,0,468,106625.0,227.8311965811966,255.5,512.0,24.0,770.0
Qwen2.5-Math-1.5B-instruct,sports,512,hints,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max512/hints.jsonl,0,486,156425.0,321.86213991769546,429.0,517.0,1.0,553.0
Qwen2.5-Math-1.5B-instruct,sports,512,initial,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max512/initial_inference.jsonl,0,978,248212.0,253.79550102249488,240.0,408.7499999999999,24.0,1538.0
Qwen2.5-Math-1.5B-instruct,sports,512,post_hint,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max512/post_hint_inference.jsonl,0,486,162428.0,334.2139917695473,276.0,583.0,24.0,1538.0
Qwen2.5-Math-1.5B-instruct,sports,1024,hints,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max1024/hints.jsonl,0,487,236595.0,485.82135523613965,333.0,1034.0,24.0,1169.0
Qwen2.5-Math-1.5B-instruct,sports,1024,initial,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max1024/initial_inference.jsonl,0,978,269732.0,275.79959100204496,237.5,388.0,24.0,2335.0
Qwen2.5-Math-1.5B-instruct,sports,1024,post_hint,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max1024/post_hint_inference.jsonl,0,487,267752.0,549.7987679671457,286.0,1024.0,23.0,3074.0
Qwen2.5-Math-1.5B-instruct,sports,1536,hints,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max1536/hints.jsonl,0,468,306766.0,655.482905982906,354.0,1542.9499999999998,23.0,1813.0
Qwen2.5-Math-1.5B-instruct,sports,1536,initial,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max1536/initial_inference.jsonl,0,978,288492.0,294.9815950920245,240.0,356.0,24.0,4609.0
Qwen2.5-Math-1.5B-instruct,sports,1536,post_hint,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max1536/post_hint_inference.jsonl,0,468,382380.0,817.0512820512821,302.0,1656.6999999999987,24.0,4609.0
Qwen2.5-Math-1.5B-instruct,sports,2048,hints,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max2048/hints.jsonl,0,489,351206.0,718.2126789366054,296.0,2066.6,8.0,2254.0
Qwen2.5-Math-1.5B-instruct,sports,2048,initial,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max2048/initial_inference.jsonl,0,978,321665.0,328.90081799591,239.0,366.0,24.0,6146.0
Qwen2.5-Math-1.5B-instruct,sports,2048,post_hint,results/all_results/Qwen2.5-Math-1.5B-instruct/sports/max2048/post_hint_inference.jsonl,0,489,466711.0,954.4192229038855,287.0,2062.999999999999,24.0,6146.0
Qwen2.5-Math-7B-instruct,sports,256,hints,results/all_results/Qwen2.5-Math-7B-instruct/sports/max256/hints.jsonl,0,421,98065.0,232.9334916864608,256.0,264.0,37.0,274.0
Qwen2.5-Math-7B-instruct,sports,256,initial,results/all_results/Qwen2.5-Math-7B-instruct/sports/max256/initial_inference.jsonl,0,978,261718.0,267.60531697341514,231.0,517.0,52.0,779.0
Qwen2.5-Math-7B-instruct,sports,256,post_hint,results/all_results/Qwen2.5-Math-7B-instruct/sports/max256/post_hint_inference.jsonl,0,421,96609.0,229.4750593824228,250.0,322.0,24.0,770.0
Qwen2.5-Math-7B-instruct,sports,512,hints,results/all_results/Qwen2.5-Math-7B-instruct/sports/max512/hints.jsonl,0,413,136218.0,329.82566585956414,311.0,522.0,39.0,534.0
Qwen2.5-Math-7B-instruct,sports,512,initial,results/all_results/Qwen2.5-Math-7B-instruct/sports/max512/initial_inference.jsonl,0,978,228892.0,234.04089979550102,231.0,321.15,49.0,512.0
Qwen2.5-Math-7B-instruct,sports,512,post_hint,results/all_results/Qwen2.5-Math-7B-instruct/sports/max512/post_hint_inference.jsonl,0,413,157115.0,380.4237288135593,480.0,537.0,25.0,1063.0
Qwen2.5-Math-7B-instruct,sports,1024,hints,results/all_results/Qwen2.5-Math-7B-instruct/sports/max1024/hints.jsonl,0,400,181927.0,454.8175,313.5,1056.05,42.0,1066.0
Qwen2.5-Math-7B-instruct,sports,1024,initial,results/all_results/Qwen2.5-Math-7B-instruct/sports/max1024/initial_inference.jsonl,0,978,234979.0,240.26482617586913,234.0,324.15,35.0,1080.0
Qwen2.5-Math-7B-instruct,sports,1024,post_hint,results/all_results/Qwen2.5-Math-7B-instruct/sports/max1024/post_hint_inference.jsonl,0,400,238659.0,596.6475,318.0,1069.0,24.0,1201.0
Qwen2.5-Math-7B-instruct,sports,1536,hints,results/all_results/Qwen2.5-Math-7B-instruct/sports/max1536/hints.jsonl,0,405,237821.0,587.2123456790124,314.0,1585.0,36.0,1615.0
Qwen2.5-Math-7B-instruct,sports,1536,initial,results/all_results/Qwen2.5-Math-7B-instruct/sports/max1536/initial_inference.jsonl,0,978,234212.0,239.480572597137,231.5,323.0,49.0,1775.0
Qwen2.5-Math-7B-instruct,sports,1536,post_hint,results/all_results/Qwen2.5-Math-7B-instruct/sports/max1536/post_hint_inference.jsonl,0,405,340488.0,840.7111111111111,328.0,1599.0,26.0,1986.0
Qwen2.5-Math-7B-instruct,sports,2048,hints,results/all_results/Qwen2.5-Math-7B-instruct/sports/max2048/hints.jsonl,0,432,313675.0,726.0995370370371,312.5,2116.0,42.0,2144.0
Qwen2.5-Math-7B-instruct,sports,2048,initial,results/all_results/Qwen2.5-Math-7B-instruct/sports/max2048/initial_inference.jsonl,0,978,231698.0,236.91002044989776,231.0,320.0,52.0,2185.0
Qwen2.5-Math-7B-instruct,sports,2048,post_hint,results/all_results/Qwen2.5-Math-7B-instruct/sports/max2048/post_hint_inference.jsonl,0,432,490434.0,1135.263888888889,401.0,2125.45,24.0,2394.0
gemma-2-2b-it,sports,256,hints,results/all_results/gemma-2-2b-it/sports/max256/hints.jsonl,0,158,4920.0,31.139240506329113,32.0,41.0,14.0,47.0
gemma-2-2b-it,sports,256,initial,results/all_results/gemma-2-2b-it/sports/max256/initial_inference.jsonl,0,978,54637.0,55.86605316973415,56.0,69.0,36.0,83.0
gemma-2-2b-it,sports,256,post_hint,results/all_results/gemma-2-2b-it/sports/max256/post_hint_inference.jsonl,0,158,8683.0,54.95569620253165,54.0,70.0,38.0,85.0
gemma-2-2b-it,sports,512,hints,results/all_results/gemma-2-2b-it/sports/max512/hints.jsonl,0,162,5077.0,31.339506172839506,31.5,43.0,13.0,47.0
gemma-2-2b-it,sports,512,initial,results/all_results/gemma-2-2b-it/sports/max512/initial_inference.jsonl,0,978,54497.0,55.72290388548057,56.0,69.0,37.0,88.0
gemma-2-2b-it,sports,512,post_hint,results/all_results/gemma-2-2b-it/sports/max512/post_hint_inference.jsonl,0,162,8939.0,55.17901234567901,54.0,71.0,37.0,90.0
gemma-2-2b-it,sports,1024,hints,results/all_results/gemma-2-2b-it/sports/max1024/hints.jsonl,0,161,4945.0,30.714285714285715,30.0,43.0,12.0,47.0
gemma-2-2b-it,sports,1024,initial,results/all_results/gemma-2-2b-it/sports/max1024/initial_inference.jsonl,0,978,54668.0,55.897750511247445,56.0,69.0,35.0,86.0
gemma-2-2b-it,sports,1024,post_hint,results/all_results/gemma-2-2b-it/sports/max1024/post_hint_inference.jsonl,0,161,8818.0,54.77018633540373,54.0,68.0,38.0,84.0
gemma-2-2b-it,sports,1536,hints,results/all_results/gemma-2-2b-it/sports/max1536/hints.jsonl,0,161,4837.0,30.043478260869566,30.0,43.0,11.0,46.0
gemma-2-2b-it,sports,1536,initial,results/all_results/gemma-2-2b-it/sports/max1536/initial_inference.jsonl,0,978,54393.0,55.61656441717791,55.0,69.0,37.0,86.0
gemma-2-2b-it,sports,1536,post_hint,results/all_results/gemma-2-2b-it/sports/max1536/post_hint_inference.jsonl,0,161,8681.0,53.91925465838509,53.0,68.0,38.0,78.0
gemma-2-2b-it,sports,2048,hints,results/all_results/gemma-2-2b-it/sports/max2048/hints.jsonl,0,165,5090.0,30.848484848484848,31.0,41.79999999999998,12.0,47.0
gemma-2-2b-it,sports,2048,initial,results/all_results/gemma-2-2b-it/sports/max2048/initial_inference.jsonl,0,978,54784.0,56.01635991820041,56.0,69.0,37.0,96.0
gemma-2-2b-it,sports,2048,post_hint,results/all_results/gemma-2-2b-it/sports/max2048/post_hint_inference.jsonl,0,165,8943.0,54.2,53.0,69.79999999999998,38.0,81.0
